protein_id	type	confidence	probability	e_value	score	hmm_model
sequence_492|prob_1.0000	Adaptation	High	100.0	8.7e-61	206.4	cas14u
sequence_4941|prob_0.9994	Adaptation	High	100.0	8.4e-65	219.6	cas14u
sequence_9030|prob_0.9935	Adaptation	High	100.0	5.3e-80	269.7	cas14u
sequence_2215|prob_0.9999	Adaptation	High	100.0	5.5e-57	193.8	cas14u
sequence_9574|prob_0.9917	Adaptation	High	100.0	1e-62	212.7	cas14u
sequence_5370|prob_0.9992	Adaptation	High	100.0	7.9e-66	223.0	cas14u
sequence_5371|prob_0.9992	Adaptation	High	100.0	7.9e-66	223.0	cas14u
sequence_319|prob_1.0000	Adaptation	High	100.0	1.8e-71	241.6	cas14u
sequence_1788|prob_0.9999	Adaptation	High	100.0	1.6e-61	208.8	cas14u
sequence_3943|prob_0.9997	Adaptation	High	100.0	4.8e-83	279.7	cas14u
sequence_851|prob_1.0000	Adaptation	High	100.0	2.9e-69	234.3	cas14u
sequence_179|prob_1.0000	Adaptation	High	100.0	7.9e-58	196.6	cas14u
sequence_8053|prob_0.9961	Adaptation	High	100.0	9e-67	226.1	cas14u
sequence_6541|prob_0.9984	Adaptation	High	100.0	1.6e-62	212.1	cas14u
sequence_1439|prob_0.9999	Adaptation	High	100.0	4e-56	191.0	cas14u
sequence_1440|prob_0.9999	Adaptation	High	100.0	4e-56	191.0	cas14u
sequence_6434|prob_0.9986	Adaptation	High	100.0	8.4e-67	226.2	cas14u
sequence_1979|prob_0.9999	Adaptation	High	100.0	5.5e-64	216.9	cas14u
sequence_1804|prob_0.9999	Adaptation	High	100.0	1.4e-61	209.0	cas14u
sequence_1489|prob_0.9999	Adaptation	High	100.0	3.9e-66	224.0	cas14u
sequence_2496|prob_0.9999	Adaptation	High	100.0	1.1e-63	215.9	cas14u
sequence_1093|prob_0.9999	Adaptation	High	100.0	2.4e-61	208.2	cas14u
sequence_4670|prob_0.9995	Adaptation	High	100.0	8.7e-63	213.0	cas14u
sequence_1334|prob_0.9999	Adaptation	High	100.0	1.3e-63	215.7	cas14u
sequence_3186|prob_0.9998	Adaptation	High	100.0	2.8e-60	204.7	cas14u
sequence_3986|prob_0.9997	Adaptation	High	100.0	2.8e-61	208.0	cas14u
sequence_842|prob_1.0000	Adaptation	High	100.0	3.3e-57	194.6	cas14u
sequence_477|prob_1.0000	Adaptation	High	100.0	9.8e-56	189.7	cas14u
sequence_10195|prob_0.9889	Adaptation	High	100.0	1.3e-56	192.6	cas14u
sequence_6603|prob_0.9984	Adaptation	High	100.0	1.9e-88	297.5	cas14u
sequence_14833|prob_0.9483	Adaptation	High	100.0	9.4e-60	203.0	cas14u
sequence_3394|prob_0.9998	Adaptation	High	100.0	1.8e-62	211.9	cas14u
sequence_5754|prob_0.9990	Adaptation	High	100.0	1.4e-63	215.6	cas14u
sequence_12251|prob_0.9763	Adaptation	High	100.0	1.7e-47	162.6	cas14u
sequence_3151|prob_0.9998	Adaptation	High	100.0	3.5e-61	207.7	cas14u
sequence_8147|prob_0.9959	Adaptation	High	100.0	1.8e-60	205.4	cas14u
sequence_8591|prob_0.9948	Adaptation	High	100.0	5.3e-52	177.4	cas14u
sequence_4237|prob_0.9996	Adaptation	High	100.0	1.5e-63	215.5	cas14u
sequence_9516|prob_0.9919	Adaptation	High	100.0	4e-65	220.7	cas14u
sequence_11046|prob_0.9844	Adaptation	High	100.0	1.3e-59	202.5	cas14u
sequence_6693|prob_0.9983	Adaptation	High	100.0	2.1e-58	198.5	cas14u
sequence_6008|prob_0.9989	Adaptation	High	100.0	4.6e-57	194.1	cas14u
sequence_5690|prob_0.9991	Adaptation	High	100.0	3e-68	231.0	cas14u
sequence_316|prob_1.0000	Adaptation	High	100.0	1.4e-51	176.0	cas14u
sequence_850|prob_1.0000	Adaptation	High	100.0	9e-72	242.6	cas14u
sequence_2148|prob_0.9999	Adaptation	High	100.0	4.1e-66	223.9	cas14u
sequence_423|prob_1.0000	Adaptation	High	100.0	6.3e-58	196.9	cas14u
sequence_5845|prob_0.9990	Adaptation	High	100.0	1.8e-57	195.4	cas14u
sequence_4410|prob_0.9996	Adaptation	High	100.0	5.9e-70	236.6	cas14u
sequence_8709|prob_0.9945	Adaptation	High	100.0	1.2e-64	219.1	cas14u
sequence_2858|prob_0.9998	Adaptation	High	100.0	9.5e-64	216.1	cas14u
sequence_4269|prob_0.9996	Adaptation	High	100.0	1.4e-62	212.3	cas14u
sequence_3092|prob_0.9998	Adaptation	High	100.0	3.3e-64	217.6	cas14u
sequence_3231|prob_0.9998	Adaptation	High	100.0	3e-60	204.6	cas14u
sequence_2923|prob_0.9998	Adaptation	High	100.0	4.9e-52	177.6	cas14u
sequence_3990|prob_0.9997	Adaptation	High	100.0	1.8e-50	172.4	cas14u
sequence_4481|prob_0.9995	Adaptation	High	100.0	9.9e-62	209.5	cas14u
sequence_6546|prob_0.9984	Adaptation	High	100.0	1.2e-53	182.8	cas14u
sequence_2234|prob_0.9999	Adaptation	High	100.0	2.6e-68	231.2	cas14u
sequence_1307|prob_0.9999	Adaptation	High	100.0	7.4e-87	292.3	cas14u
sequence_3953|prob_0.9997	Adaptation	High	100.0	1e-65	222.6	cas14u
sequence_5288|prob_0.9993	Adaptation	High	100.0	4.6e-62	210.6	cas14u
sequence_5289|prob_0.9993	Adaptation	High	100.0	4.6e-62	210.6	cas14u
sequence_11754|prob_0.9798	Adaptation	High	100.0	1.3e-62	212.4	cas14u
sequence_13838|prob_0.9607	Adaptation	High	100.0	4.4e-84	283.1	cas14u
sequence_3123|prob_0.9998	Adaptation	High	100.0	5.9e-57	193.8	cas14u
sequence_5600|prob_0.9991	Adaptation	High	100.0	1.2e-58	199.3	cas14u
sequence_3043|prob_0.9998	Adaptation	High	100.0	1.7e-65	221.9	cas14u
sequence_6832|prob_0.9982	Adaptation	High	100.0	2.1e-65	221.6	cas14u
sequence_7853|prob_0.9965	Adaptation	High	100.0	2.2e-60	205.1	cas14u
sequence_1156|prob_0.9999	Adaptation	High	100.0	2e-74	251.3	cas14u
sequence_1338|prob_0.9999	Adaptation	High	100.0	5.6e-65	220.2	cas14u
sequence_1509|prob_0.9999	Adaptation	High	100.0	7e-56	190.2	cas14u
sequence_2289|prob_0.9999	Adaptation	High	100.0	1.6e-65	222.0	cas14u
sequence_4460|prob_0.9996	Adaptation	High	100.0	1.5e-62	212.2	cas14u
sequence_3944|prob_0.9997	Adaptation	High	100.0	7.4e-52	177.0	cas14u
sequence_3828|prob_0.9997	Adaptation	High	100.0	6.1e-61	206.9	cas14u
sequence_3328|prob_0.9998	Adaptation	High	100.0	5.6e-85	286.1	cas14u
sequence_7405|prob_0.9973	Adaptation	High	100.0	6.2e-63	213.4	cas14u
sequence_3024|prob_0.9998	Adaptation	High	100.0	1.4e-71	241.9	cas14u
sequence_938|prob_0.9999	Adaptation	High	100.0	2.1e-61	208.4	cas14u
sequence_9143|prob_0.9931	Adaptation	High	100.0	5.4e-69	233.4	cas14u
sequence_3362|prob_0.9998	Adaptation	High	100.0	1.3e-61	209.1	cas14u
sequence_14055|prob_0.9583	Adaptation	High	100.0	9.5e-59	199.7	cas14u
sequence_3000|prob_0.9998	Adaptation	High	100.0	6.8e-61	206.7	cas14u
sequence_3082|prob_0.9998	Adaptation	High	100.0	1.4e-67	228.8	cas14u
sequence_5483|prob_0.9992	Adaptation	High	100.0	9.3e-84	282.0	cas14u
sequence_11826|prob_0.9793	Adaptation	High	100.0	2e-49	168.9	cas14u
sequence_10989|prob_0.9848	Adaptation	High	100.0	5.1e-90	302.7	cas14u
sequence_7303|prob_0.9975	Adaptation	High	100.0	5.1e-61	207.1	cas14u
sequence_15069|prob_0.9450	Adaptation	High	100.0	2.1e-47	162.3	cas14u
sequence_5280|prob_0.9993	Adaptation	High	100.0	7.9e-85	285.6	cas14u
sequence_1871|prob_0.9999	Adaptation	High	100.0	1.2e-48	166.3	cas14u
sequence_11094|prob_0.9842	Adaptation	High	100.0	1.7e-83	281.2	cas14u
sequence_6986|prob_0.9980	Adaptation	High	100.0	1.6e-51	175.9	cas14u
sequence_3450|prob_0.9998	Adaptation	High	100.0	2e-56	192.0	cas14u
sequence_12392|prob_0.9749	Adaptation	High	100.0	2.2e-85	287.4	cas14u
sequence_2020|prob_0.9999	Adaptation	High	100.0	5.5e-83	279.5	cas14u
sequence_11626|prob_0.9809	Adaptation	High	100.0	2.3e-62	211.6	cas14u
sequence_4107|prob_0.9996	Adaptation	High	100.0	1.3e-85	288.2	cas14u
sequence_3517|prob_0.9998	Adaptation	High	100.0	3.5e-53	181.3	cas14u
sequence_5108|prob_0.9993	Adaptation	High	100.0	3.6e-69	234.0	cas14u
sequence_1031|prob_0.9999	Adaptation	High	100.0	7e-54	183.6	cas14u
sequence_257|prob_1.0000	Adaptation	High	100.0	1.9e-64	218.4	cas14u
sequence_15232|prob_0.9425	Adaptation	High	100.0	3.3e-77	260.5	cas14u
sequence_222|prob_1.0000	Adaptation	High	100.0	2e-57	195.3	cas14u
sequence_6169|prob_0.9988	Adaptation	High	100.0	8.1e-65	219.6	cas14u
sequence_11492|prob_0.9816	Adaptation	High	100.0	5.4e-65	220.2	cas14u
sequence_11493|prob_0.9816	Adaptation	High	100.0	5.4e-65	220.2	cas14u
sequence_1968|prob_0.9999	Adaptation	High	100.0	1.2e-61	209.2	cas14u
sequence_3159|prob_0.9998	Adaptation	High	100.0	2.1e-62	211.7	cas14u
sequence_4547|prob_0.9995	Adaptation	High	100.0	4.5e-52	177.7	cas14u
sequence_7973|prob_0.9963	Adaptation	High	100.0	4e-52	177.8	cas14u
sequence_16714|prob_0.9174	Adaptation	High	100.0	2.6e-69	234.4	cas14u
sequence_4274|prob_0.9996	Adaptation	High	100.0	2e-65	221.7	cas14u
sequence_5578|prob_0.9991	Adaptation	High	100.0	3.3e-82	276.9	cas14u
sequence_9087|prob_0.9933	Adaptation	High	100.0	7.8e-54	183.5	cas14u
sequence_5689|prob_0.9991	Adaptation	High	100.0	1.1e-69	235.7	cas14u
sequence_7071|prob_0.9978	Adaptation	High	100.0	3e-65	221.1	cas14u
sequence_306|prob_1.0000	Adaptation	High	100.0	5.2e-47	161.0	cas14u
sequence_1431|prob_0.9999	Adaptation	High	100.0	3.2e-60	204.5	cas14u
sequence_5102|prob_0.9993	Adaptation	High	100.0	2.3e-62	211.5	cas14u
sequence_6222|prob_0.9987	Adaptation	High	100.0	7.3e-86	289.0	cas14u
sequence_2213|prob_0.9999	Adaptation	High	100.0	8.5e-84	282.2	cas14u
sequence_7177|prob_0.9977	Adaptation	High	100.0	1.9e-67	228.3	cas14u
sequence_6635|prob_0.9983	Adaptation	High	100.0	1.8e-83	281.1	cas14u
sequence_258|prob_1.0000	Adaptation	High	100.0	2e-63	215.1	cas14u
sequence_8083|prob_0.9960	Adaptation	High	100.0	3.1e-82	277.1	cas14u
sequence_3393|prob_0.9998	Adaptation	High	100.0	1.1e-65	222.6	cas14u
sequence_5295|prob_0.9993	Adaptation	High	100.0	1.6e-61	208.8	cas14u
sequence_4713|prob_0.9995	Adaptation	High	100.0	1.2e-54	186.2	cas14u
sequence_5347|prob_0.9992	Adaptation	High	100.0	1.2e-83	281.7	cas14u
sequence_5284|prob_0.9993	Adaptation	High	100.0	3.1e-67	227.6	cas14u
sequence_3601|prob_0.9997	Adaptation	High	100.0	1e-85	288.5	cas14u
sequence_2852|prob_0.9998	Adaptation	High	100.0	9e-56	189.9	cas14u
sequence_1898|prob_0.9999	Adaptation	High	100.0	6.5e-61	206.8	cas14u
sequence_1764|prob_0.9999	Adaptation	High	100.0	1.8e-87	294.3	cas14u
sequence_18398|prob_0.8756	Adaptation	High	100.0	5.7e-45	154.3	cas14u
sequence_208|prob_1.0000	Adaptation	High	100.0	1.3e-75	255.2	cas14u
sequence_868|prob_1.0000	Adaptation	High	100.0	6.7e-52	177.1	cas14u
sequence_13349|prob_0.9661	Adaptation	High	100.0	4.1e-62	210.7	cas14u
sequence_800|prob_1.0000	Adaptation	High	100.0	4.7e-53	180.9	cas14u
sequence_12232|prob_0.9764	Adaptation	High	100.0	1.7e-68	231.8	cas14u
sequence_256|prob_1.0000	Adaptation	High	100.0	4.1e-64	217.3	cas14u
sequence_300|prob_1.0000	Adaptation	High	100.0	1.2e-74	252.0	cas14u
sequence_3500|prob_0.9998	Adaptation	High	100.0	9.6e-66	222.7	cas14u
sequence_5143|prob_0.9993	Adaptation	High	100.0	4.2e-83	279.9	cas14u
sequence_5912|prob_0.9989	Adaptation	High	100.0	6.3e-48	164.0	cas14u
sequence_7018|prob_0.9979	Adaptation	High	100.0	6.3e-63	213.4	cas14u
sequence_259|prob_1.0000	Adaptation	High	100.0	7.1e-62	209.9	cas14u
sequence_4576|prob_0.9995	Adaptation	High	100.0	5.9e-67	226.7	cas14u
sequence_5132|prob_0.9993	Adaptation	High	100.0	1.9e-61	208.6	cas14u
sequence_540|prob_1.0000	Adaptation	High	100.0	3.5e-67	227.5	cas14u
sequence_1882|prob_0.9999	Adaptation	High	100.0	1.2e-54	186.1	cas14u
sequence_2628|prob_0.9999	Adaptation	High	100.0	1.6e-64	218.7	cas14u
sequence_12200|prob_0.9766	Adaptation	High	100.0	6.1e-66	223.3	cas14u
sequence_1139|prob_0.9999	Adaptation	High	100.0	7.9e-79	265.8	cas14u
sequence_1542|prob_0.9999	Adaptation	High	100.0	8.7e-65	219.5	cas14u
sequence_5693|prob_0.9991	Adaptation	High	100.0	9.5e-85	285.3	cas14u
sequence_11024|prob_0.9846	Adaptation	High	100.0	5.4e-61	207.0	cas14u
sequence_7750|prob_0.9967	Adaptation	High	100.0	4.2e-55	187.6	cas14u
sequence_5184|prob_0.9993	Adaptation	High	100.0	1.4e-48	166.1	cas14u
sequence_7825|prob_0.9966	Adaptation	High	100.0	4.9e-61	207.2	cas14u
sequence_5310|prob_0.9993	Adaptation	High	100.0	6.5e-52	177.1	cas14u
sequence_1053|prob_0.9999	Adaptation	High	100.0	5.3e-49	167.5	cas14u
sequence_7107|prob_0.9978	Adaptation	High	100.0	6.2e-62	210.2	cas14u
sequence_6138|prob_0.9988	Adaptation	High	100.0	7.3e-62	209.9	cas14u
sequence_573|prob_1.0000	Adaptation	High	100.0	1e-52	179.8	cas14u
sequence_18480|prob_0.8731	Adaptation	High	100.0	1.5e-64	218.8	cas14u
sequence_5900|prob_0.9989	Adaptation	High	100.0	2e-55	188.7	cas14u
sequence_939|prob_0.9999	Adaptation	High	100.0	2.2e-53	182.0	cas14u
sequence_1049|prob_0.9999	Adaptation	High	100.0	1.3e-54	186.1	cas14u
sequence_4609|prob_0.9995	Adaptation	High	100.0	1.5e-62	212.2	cas14u
sequence_9464|prob_0.9921	Adaptation	High	100.0	5.2e-45	154.4	cas14u
sequence_6585|prob_0.9984	Adaptation	High	100.0	2.6e-53	181.7	cas14u
sequence_11020|prob_0.9846	Adaptation	High	100.0	8.8e-59	199.8	cas14u
sequence_153|prob_1.0000	Adaptation	High	100.0	1.6e-56	192.3	cas14u
sequence_6795|prob_0.9982	Adaptation	High	100.0	2.5e-52	178.5	cas14u
sequence_6796|prob_0.9982	Adaptation	High	100.0	2.5e-52	178.5	cas14u
sequence_6257|prob_0.9987	Adaptation	High	100.0	4.6e-57	194.1	cas14u
sequence_4015|prob_0.9997	Adaptation	High	100.0	6.5e-66	223.3	cas14u
sequence_12016|prob_0.9779	Adaptation	High	100.0	6.9e-45	154.0	cas14u
sequence_260|prob_1.0000	Adaptation	High	100.0	2.7e-63	214.6	cas14u
sequence_5175|prob_0.9993	Adaptation	High	100.0	2e-41	142.6	cas14u
sequence_17800|prob_0.8931	Adaptation	High	100.0	4.2e-86	289.8	cas14u
sequence_3199|prob_0.9998	Adaptation	High	100.0	9.3e-84	282.0	cas14u
sequence_2446|prob_0.9999	Adaptation	High	100.0	1.9e-64	218.4	cas14u
sequence_2146|prob_0.9999	Adaptation	High	100.0	3.6e-50	171.4	cas14u
sequence_13483|prob_0.9647	Adaptation	High	100.0	1.1e-83	281.8	cas14u
sequence_1251|prob_0.9999	Adaptation	High	100.0	4.8e-62	210.5	cas14u
sequence_2468|prob_0.9999	Adaptation	High	100.0	7.9e-61	206.5	cas14u
sequence_5737|prob_0.9990	Adaptation	High	100.0	4.1e-83	279.9	cas14u
sequence_4818|prob_0.9994	Adaptation	High	100.0	2.5e-46	158.7	cas14u
sequence_2315|prob_0.9999	Adaptation	High	100.0	1.9e-91	307.4	cas14u
sequence_5743|prob_0.9990	Adaptation	High	100.0	1.8e-81	274.5	cas14u
sequence_13408|prob_0.9654	Adaptation	High	100.0	3.7e-64	217.5	cas14u
sequence_619|prob_1.0000	Adaptation	High	100.0	4.5e-62	210.6	cas14u
sequence_3854|prob_0.9997	Adaptation	High	100.0	4.6e-61	207.3	cas14u
sequence_176|prob_1.0000	Adaptation	High	100.0	2.3e-54	185.2	cas14u
sequence_9028|prob_0.9935	Adaptation	High	100.0	1.1e-81	275.2	cas14u
sequence_8429|prob_0.9952	Adaptation	High	100.0	1.3e-48	166.3	cas14u
sequence_2456|prob_0.9999	Adaptation	High	100.0	3.9e-65	220.7	cas14u
sequence_6388|prob_0.9986	Adaptation	High	100.0	1.5e-57	195.7	cas14u
sequence_2930|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2931|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2932|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2933|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2934|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2935|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2936|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_2937|prob_0.9998	Adaptation	High	100.0	1.9e-57	195.4	cas14u
sequence_13616|prob_0.9634	Adaptation	High	100.0	1.3e-66	225.5	cas14u
sequence_8757|prob_0.9943	Adaptation	High	100.0	7.3e-62	209.9	cas14u
sequence_504|prob_1.0000	Adaptation	High	100.0	1.3e-45	156.3	cas14u
sequence_4404|prob_0.9996	Adaptation	High	100.0	8.9e-83	278.8	cas14u
sequence_7151|prob_0.9977	Adaptation	High	100.0	9e-54	183.3	cas14u
sequence_1722|prob_0.9999	Adaptation	High	100.0	3.4e-48	164.9	cas14u
sequence_4418|prob_0.9996	Adaptation	High	100.0	4.3e-60	204.1	cas14u
sequence_14704|prob_0.9499	Adaptation	High	100.0	3.8e-55	187.8	cas14u
sequence_5104|prob_0.9993	Adaptation	High	100.0	2.2e-83	280.8	cas14u
sequence_7238|prob_0.9976	Adaptation	High	100.0	2.8e-81	273.9	cas14u
sequence_10370|prob_0.9881	Adaptation	High	100.0	6.9e-83	279.2	cas14u
sequence_6254|prob_0.9987	Adaptation	High	100.0	6e-86	289.3	cas14u
sequence_1278|prob_0.9999	Adaptation	High	100.0	2.1e-63	215.0	cas14u
sequence_8817|prob_0.9942	Adaptation	High	100.0	6.4e-64	216.7	cas14u
sequence_1901|prob_0.9999	Adaptation	High	100.0	6.4e-60	203.5	cas14u
sequence_271|prob_1.0000	Adaptation	High	100.0	6.3e-64	216.7	cas14u
sequence_4816|prob_0.9994	Adaptation	High	100.0	8.3e-87	292.1	cas14u
sequence_1383|prob_0.9999	Adaptation	High	100.0	1.1e-50	173.1	cas14u
sequence_12814|prob_0.9713	Adaptation	High	100.0	4.9e-44	151.2	cas14u
sequence_881|prob_1.0000	Adaptation	High	100.0	1.7e-82	277.9	cas14u
sequence_6131|prob_0.9988	Adaptation	High	100.0	9.7e-82	275.4	cas14u
sequence_13218|prob_0.9674	Adaptation	High	100.0	7.6e-65	219.7	cas14u
sequence_871|prob_1.0000	Adaptation	High	100.0	5.2e-61	207.1	cas14u
sequence_2356|prob_0.9999	Adaptation	High	100.0	1.7e-51	175.7	cas14u
sequence_4119|prob_0.9996	Adaptation	High	100.0	2.4e-62	211.5	cas14u
sequence_954|prob_0.9999	Adaptation	High	100.0	8.9e-63	212.9	cas14u
sequence_955|prob_0.9999	Adaptation	High	100.0	8.9e-63	212.9	cas14u
sequence_215|prob_1.0000	Adaptation	High	100.0	2.6e-61	208.1	cas14u
sequence_3121|prob_0.9998	Adaptation	High	100.0	8.4e-81	272.3	cas14u
sequence_10172|prob_0.9891	Adaptation	High	100.0	9.7e-68	229.3	cas14u
sequence_4594|prob_0.9995	Adaptation	High	100.0	9.4e-64	216.1	cas14u
sequence_4465|prob_0.9996	Adaptation	High	100.0	2.2e-58	198.4	cas14u
sequence_1403|prob_0.9999	Adaptation	High	100.0	8.6e-66	222.9	cas14u
sequence_1747|prob_0.9999	Adaptation	High	100.0	1.3e-58	199.2	cas14u
sequence_2752|prob_0.9998	Adaptation	High	100.0	1.8e-79	267.9	cas14u
sequence_1129|prob_0.9999	Adaptation	High	100.0	5.9e-56	190.4	cas14u
sequence_3875|prob_0.9997	Adaptation	High	100.0	1.7e-84	284.5	cas14u
sequence_1452|prob_0.9999	Adaptation	High	100.0	5.7e-39	134.5	cas14u
sequence_216|prob_1.0000	Adaptation	High	100.0	2.2e-62	211.6	cas14u
sequence_9474|prob_0.9920	Adaptation	High	100.0	8.1e-63	213.1	cas14u
sequence_7594|prob_0.9970	Adaptation	High	100.0	2e-54	185.4	cas14u
sequence_2117|prob_0.9999	Adaptation	High	100.0	5.4e-55	187.3	cas14u
sequence_7384|prob_0.9974	Adaptation	High	100.0	1.1e-63	215.9	cas14u
sequence_7963|prob_0.9963	Adaptation	High	100.0	5.4e-60	203.7	cas14u
sequence_6983|prob_0.9980	Adaptation	High	100.0	1.7e-83	281.2	cas14u
sequence_6518|prob_0.9985	Adaptation	High	100.0	2e-61	208.5	cas14u
sequence_7295|prob_0.9975	Adaptation	High	100.0	3.3e-85	286.8	cas14u
sequence_1387|prob_0.9999	Adaptation	High	100.0	1.6e-59	202.2	cas14u
sequence_8066|prob_0.9961	Adaptation	High	100.0	1.3e-88	298.0	cas14u
sequence_2022|prob_0.9999	Adaptation	High	100.0	2.8e-52	178.3	cas14u
sequence_6761|prob_0.9982	Adaptation	High	100.0	4.8e-62	210.5	cas14u
sequence_6529|prob_0.9985	Adaptation	High	100.0	9.8e-64	216.1	cas14u
sequence_12278|prob_0.9759	Adaptation	High	100.0	2.5e-85	287.2	cas14u
sequence_1673|prob_0.9999	Adaptation	High	100.0	1.2e-60	206.0	cas14u
sequence_297|prob_1.0000	Adaptation	High	100.0	2.1e-79	267.7	cas14u
sequence_12650|prob_0.9726	Adaptation	High	100.0	2e-56	192.0	cas14u
sequence_4750|prob_0.9995	Adaptation	High	100.0	7.5e-60	203.3	cas14u
sequence_3064|prob_0.9998	Adaptation	High	100.0	6.3e-67	226.6	cas14u
sequence_9592|prob_0.9916	Adaptation	High	100.0	1.4e-43	149.7	cas14u
sequence_12582|prob_0.9732	Adaptation	High	100.0	9.6e-59	199.6	cas14u
sequence_3936|prob_0.9997	Adaptation	High	100.0	1.7e-72	245.0	cas14u
sequence_3851|prob_0.9997	Adaptation	High	100.0	2e-85	287.5	cas14u
sequence_9553|prob_0.9918	Adaptation	High	100.0	2.1e-53	182.1	cas14u
sequence_2544|prob_0.9999	Adaptation	High	100.0	4.9e-52	177.5	cas14u
sequence_4175|prob_0.9996	Adaptation	High	100.0	1.5e-80	271.5	cas14u
sequence_16189|prob_0.9273	Adaptation	High	100.0	3.6e-61	207.6	cas14u
sequence_1019|prob_0.9999	Adaptation	High	100.0	1.1e-39	136.9	cas14u
sequence_1033|prob_0.9999	Adaptation	High	100.0	9.5e-51	173.3	cas14u
sequence_948|prob_0.9999	Adaptation	High	100.0	2.4e-59	201.6	cas14u
sequence_1196|prob_0.9999	Adaptation	High	100.0	1.5e-61	208.9	cas14u
sequence_13257|prob_0.9670	Adaptation	High	100.0	1.3e-84	284.8	cas14u
sequence_2357|prob_0.9999	Adaptation	High	100.0	3.7e-60	204.3	cas14u
sequence_7466|prob_0.9972	Adaptation	High	100.0	8.1e-64	216.4	cas14u
sequence_10801|prob_0.9858	Adaptation	High	100.0	2.9e-61	207.9	cas14u
sequence_698|prob_1.0000	Adaptation	High	100.0	5e-60	203.9	cas14u
sequence_1829|prob_0.9999	Adaptation	High	100.0	2.6e-50	171.9	cas14u
sequence_10788|prob_0.9859	Adaptation	High	100.0	5.8e-90	302.5	cas14u
sequence_4959|prob_0.9994	Adaptation	High	100.0	1.4e-62	212.2	cas14u
sequence_3880|prob_0.9997	Adaptation	High	100.0	2.7e-53	181.7	cas14u
sequence_458|prob_1.0000	Adaptation	High	100.0	1.7e-61	208.7	cas14u
sequence_818|prob_1.0000	Adaptation	High	100.0	4.8e-61	207.2	cas14u
sequence_1410|prob_0.9999	Adaptation	High	100.0	2.8e-60	204.7	cas14u
sequence_675|prob_1.0000	Adaptation	High	100.0	3.8e-63	214.2	cas14u
sequence_18616|prob_0.8689	Adaptation	High	100.0	6.3e-66	223.3	cas14u
sequence_771|prob_1.0000	Adaptation	High	100.0	1.3e-55	189.3	cas14u
sequence_3714|prob_0.9997	Adaptation	High	100.0	8.3e-82	275.6	cas14u
sequence_2163|prob_0.9999	Adaptation	High	100.0	1.7e-53	182.3	cas14u
sequence_770|prob_1.0000	Adaptation	High	100.0	3.7e-56	191.1	cas14u
sequence_294|prob_1.0000	Adaptation	High	100.0	9.3e-61	206.3	cas14u
sequence_786|prob_1.0000	Adaptation	High	100.0	1.2e-60	205.9	cas14u
sequence_4824|prob_0.9994	Adaptation	High	100.0	1.3e-56	192.6	cas14u
sequence_6125|prob_0.9988	Adaptation	High	100.0	2.1e-76	257.9	cas14u
sequence_16284|prob_0.9257	Adaptation	High	100.0	2.9e-73	247.5	cas14u
sequence_5715|prob_0.9990	Adaptation	High	100.0	1.3e-46	159.6	cas14u
sequence_2893|prob_0.9998	Adaptation	High	100.0	2.3e-54	185.2	cas14u
sequence_6632|prob_0.9983	Adaptation	High	100.0	3.8e-75	253.7	cas14u
sequence_4901|prob_0.9994	Adaptation	High	100.0	6.6e-59	200.2	cas14u
sequence_11173|prob_0.9836	Adaptation	High	100.0	1.9e-56	192.1	cas14u
sequence_1046|prob_0.9999	Adaptation	High	100.0	5.8e-62	210.2	cas14u
sequence_2843|prob_0.9998	Adaptation	High	100.0	2.3e-77	261.0	cas14u
sequence_8378|prob_0.9954	Adaptation	High	100.0	1.7e-79	268.0	cas14u
sequence_6394|prob_0.9986	Adaptation	High	100.0	9.4e-86	288.6	cas14u
sequence_4317|prob_0.9996	Adaptation	High	100.0	3e-88	296.8	cas14u
sequence_3070|prob_0.9998	Adaptation	High	100.0	4.9e-58	197.3	cas14u
sequence_496|prob_1.0000	Adaptation	High	100.0	1.7e-56	192.3	cas14u
sequence_14551|prob_0.9520	Adaptation	High	100.0	2.1e-64	218.3	cas14u
sequence_9238|prob_0.9928	Adaptation	High	100.0	2.5e-48	165.3	cas14u
sequence_6379|prob_0.9986	Adaptation	High	100.0	1.1e-44	153.3	cas14u
sequence_5943|prob_0.9989	Adaptation	High	100.0	2.3e-58	198.4	cas14u
sequence_6253|prob_0.9987	Adaptation	High	100.0	4.7e-56	190.8	cas14u
sequence_715|prob_1.0000	Adaptation	High	100.0	3.7e-60	204.3	cas14u
sequence_4788|prob_0.9995	Adaptation	High	100.0	4.4e-82	276.5	cas14u
sequence_476|prob_1.0000	Adaptation	High	100.0	1.6e-59	202.2	cas14u
sequence_3846|prob_0.9997	Adaptation	High	100.0	2.6e-54	185.0	cas14u
sequence_7024|prob_0.9979	Adaptation	High	100.0	7e-55	186.9	cas14u
sequence_2033|prob_0.9999	Adaptation	High	100.0	1.1e-61	209.4	cas14u
